Timestamp,Name,Comment,Language
1:10:49,| (New member) Tsumire 🧻, :clapping_hands::clapping_hands::clapping_hands:,en
1:21:09,| Zildjane, Maria is smiling widely so that is Luca lmao,en
50:47,| Ariel, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
1:09:13,| Hallowbeanie, THIS IS SO SWEEET,en
3:17:11,| (New member) 6010, :rainbow::rainbow::baguette_bread::baguette_bread:,en
2:33:43,| (New member) lixdays (ale), :_MariLight2::_MariLight2::_MariCry::_MariLight::_MariLight:,en
1:29:11,| EmRei's Junkyard, Anna and nina tried numerous times to shoot him down,en
20:17,| I'm garbage but really hot garbage, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
1:24:56,| PinkWillow, :face_blowing_a_kiss::growing_heart::growing_heart::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,en
38:00,| Judy, :baguette_bread::party_popper::baguette_bread::party_popper:,en
28:49,| Mayumi 04, Hope in the dark?,en
2:45:25,| Chase Alexander Deslilgh, TIME FOR????,en
2:51,| KiyoruTanji, Can’t wait!!!,en
59:52,| ThatGuyB3rt, Where's the padding toggle?,en
4:24:36,| KimiyoCake, the blank box is for the winner of the bonus round,en
1:32:44,| (Member (2 months)) Cherry, :_lucubShy::_lucubShy:flushed i’m rn,en
49:32,| (New member) elspeth🌧️🖤, crimson peak?,en
17:19,| 貓寢箱, :pleading_face::pleading_face::pleading_face:,en
2:17:03,| (New member) Kana chan🐰, :_renCHEER::_renCHEER::_renCHEER:,en
23:45,| I'm garbage but really hot garbage, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
33:43,| Sugarin," 사랑해, 아르반! :yellow_heart::yellow_heart::yellow_heart:",en
29:57,| (New member) Sam T_, OMG OMG OMG LUCY!!!! :yellow_heart::yellow_heart::yellow_heart::yellow_heart::folded_hands:,en
53:18,| (Member (1 year)) NoyZaz・ノイザス, :_EliraPenlight::_EliraHeart::_EliraPenlight:,en
2:19:39,| Hay Yeh, MARIA TSKR,en
2:16:16,| Hanisp, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
3:05:57,| 💫 Nina, SHUKI :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
1:57:40,| 🌤️pHo_O🦁, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
1:20:23,| 水谷雫, I was here,en
50:42,| (Member (2 months)) Rairi, :_Laugh::_Laugh::_Laugh:,en
37:54,| Mitlein, i can't :loudly_crying_face:TSKR,en
56:06,| Celerygirl, :sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:,en
3:19:47,| Sweetmeloday, WAS THAT LUCY?,en
29:00,| (Member (2 months)) 言-Yan👹🧧[vox's little flower], :_MiPray::red_heart::red_heart::red_heart:,en
4:14,| Nya Taco, omg so beautiful,en
1:25:53,| Rei, This is too chaotic I cant,en
18:33,| Shinyin, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
13:16,| (Member (2 months)) heyaheya, The noise cancelled jahahhaha,en
56:52,| (Member (1 year)) Roca, :_Laugh::_Laugh::_Laugh:,en
9:33,| ene," will sleep to this, おやすみ:purple_heart:",en
22:39,| Rainny💧, :yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
3:05:23,| 🦁💰Nuryanti Putri, COMEBACK ARC LET'S GOOOO,en
1:00:15,| Coral, The nasal cavity does look heart shaped owo ,en
49:00,| Yong Jie [永婕], :face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,en
19:50,| Kurrohii, i too is dedicated to the flipper gang,en
20:19,| Sunny, PLEASE :loudly_crying_face:,en
5:05:39,| Rossmary, :face-orange-biting-nails::face-orange-biting-nails::face-orange-biting-nails::hand-orange-covering-eyes:,en
2:03:59,| (New member) nadinasaur , :purple_heart::purple_heart::purple_heart:,en
14:52,| (New member) kuriemo, GOOD LORD YOU ARE GOOD:_sonnyLight::_sonnyLight::_sonnyLight:,en
1:17:45,| (Member (2 months)) Sitsuki, :blue_heart::blue_heart::blue_heart::blue_heart:,en
2:44:43,| (New member) Hie," Sussy yes, dark no, they are so cute",en
32:52,| 美晴, (ﾟｰﾟ)(｡_｡)ｳﾝｳﾝ:loudly_crying_face::loudly_crying_face::loudly_crying_face:,en
15:31,| Peanoot, :yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
2:46:16,| luvmoona, whos the father?,en
1:08:39,| peerless shrimp, the hair is beautiful tho ngl ,en
1:58:31,| (New member) kiwi, just say pog you'll found them,en
1:27:38,| Cha Chiin 🪦👟 ထ, Watch this lmao ,en
51:42,| CY Y, cute and coll,en
2:32:31,| MrSawkneeBrieskaw, BANANA PARFAIT:purple_heart::orange_heart::purple_heart::orange_heart:,en
2:30:40,| Tara Lin, birds of time,en
31:40,| (New member) Proto Alter, :_sonnyLight::_sonnyLight::_sonnyLight:,en
26:01,| (New member) Kaoru, :_sonnyLight::_sonnyLight::_sonnyLight::_sonnyLight::_sonnyLight:,en
2:29:41,| Fugue Melody, CHAT CHAD,en
1:36:38,| (Member (1 month)) Vinny, can you whistle now?,en
1:27:40,| † MILKTEA 🧋, :purple_heart::yellow_heart::blue_heart::red_heart::orange_heart:,en
4:32:37,| nana★彡, did he drink the shot? ,en
2:53:21,| nana★彡, :yellow_heart::purple_heart::yellow_heart::purple_heart::yellow_heart::purple_heart:,en
1:01:22,| Choco Bear, just arrived and this is bomb,en
9:57,| たかやなか, Happy birthday to you:yellow_heart::yellow_heart::yellow_heart:,en
1:07:10,| (New member) Lemonade🍋, :flushed_face::flushed_face:,en
3:39:17,| nanette 🪷, THEY'RE STILL TRYING,en
1:22:36,| Zarc Miragekeeper, :clapping_hands::clapping_hands::clapping_hands::clapping_hands:,en
1:04:41,| (New member) Shuu Meowdero, Answer the call Mr. Clark,en
43:55,| Neroねろ, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
1:30:33,| (Member (2 months)) Hernan👻🎼, So Pretty:_ReimuLove::_ReimuLove:,en
2:48:15,| buggsy🐛, :purple_heart::yellow_heart::purple_heart::yellow_heart::purple_heart:,en
26:47,| Abyssria, The white screen of power!,en
20:22,| _nashi, :baguette_bread::baguette_bread::baguette_bread:,en
2:39:41,| June Tsuki , Shupport,en
56:32,| L Lion, BUT IT SOUNDED SO GOOD THO,en
31:38,| Itsumi, You can drown vanta,en
8:54,| Christie-UU, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
13:08,| banana bun, :face-red-heart-shape::face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,en
2:05:52,| (New member) Pinky Tone, :_hexCozy::_hexLove:,en
1:49:36,| (New member) sand, :purple_heart::orange_heart::purple_heart::orange_heart:,en
2:00:57,| (New member) Catto, what G word?,en
3:08:01,| Roca, THE HARMONIES THIS SONG IS BEAUTIFUL,en
17:15,| (New member) Muro, :_sonnyLight::_sonnyNegi::_sonnyLight::_sonnyNegi:,en
58:14,| asya, we manifested,en
1:59:54,| (New member) Sakura, IKZZZ :fire::fire::fire:,en
2:58:35,| neenz, have you ever seen cosplays of your self irl?,en
10:46,| (Member (6 months)) Karl Williams, Reimu took forever. Thank god you'll be much faster,en
2:48:49,| Flowerpuffguurl_, RIGHT HERE RIGHT NOW!,en
1:58:18,| 浮世寻沫mo, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
2:59:26,| coconut milk 🍼, it's late now,en
13:09,| 影沃Si, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
3:12:30,| Midnight Crystal, Shupport!,en
3:26:45,| Rachel, :loudly_crying_face::red_heart::loudly_crying_face::red_heart::loudly_crying_face::red_heart::loudly_crying_face::red_heart::loudly_crying_face::red_heart::loudly_crying_face:,en
12:39,| Kúkuti, SHU POP OFF :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
3:55:12,| Soul, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
1:13:36,| demidemi, wthhhh das crazy fr,en
10:13,| 농담곰, :yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
20:29,| lee, BRO IS MISSING,en
1:40:28,| qhuton, thank you everyone!! :clapping_hands:,en
1:16:59,| (Member (1 month)) pipice, :hot_face::hot_face::hot_face::hot_face::hot_face:,en
1:03:57,"| (New member) who? ah, me... 🖋️💙", :_glowstick1::_fanboy::_glowstick2:,en
1:26:52,| soft ae, OMG LUCA AND UKI? :flushed_face:,en
11:48,| G, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
1:24:24,| PinKkura, :flushed_face::flushed_face::flushed_face:,en
49:18,| (Member (2 months)) resolvve, I do like a good tournament arc,en
1:56:32,| (Member (2 months)) God Rebel, COPE IN THE DUCK :grinning_squinting_face: ,en
1:27:55,| (New member) Lina Yap, 爹會不會在直播中途睡著:_MiDead::_MiHuh:,en
2:02:12,| (New member) Astrodgirl Ch., heatwaves slowly,en
4:35,| Project Mars," There's a pity on this gacha, isn't there?",en
4:39:32,| The_Bees_Knees0v0, :dizzy::purple_heart: :dizzy::purple_heart: :dizzy::purple_heart: :dizzy::purple_heart: :dizzy::purple_heart: :dizzy::purple_heart:,en
4:23,| (Member (2 months)) Camellia Teow, :_ShuRainbow::_ShuRainbow::_ShuRainbow:,en
23:41,| (New member) Ezell, :baguette_bread::baguette_bread::baguette_bread:,en
2:16:24,| (New member) shiki, :_renTSKR::_renTSKR::_renTSKR:,en
5:37:21,| (New member) Kisa, :_YuQHeart::_YuQHeart::_YuQHeart:,en
3:28:23,| (Member (6 months)) Maya, Aia!:_cheer:,en
4:37:33,| Jo’, 5 feet apart cause we’re not gay,en
27:26,| eFFy, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
3:11:15,| noini, :baguette_bread::baguette_bread::baguette_bread:,en
1:15:00,| Kindred Anon ♀, :red_heart: So cute!,en
1:10:29,| Umi, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
5:11:41,| Jelly Yummy 🍮, IT WAS FUN :purple_heart::purple_heart:,en
1:43:47,| (Member (2 months)) Eunice, theyre dead,en
52:21,| Whan NN, :flushed_face::flushed_face::flushed_face::flushed_face:,en
1:03:53,| (New member) jeyy (fuyu), let's forget about the focus sir:_hexSadge2::_hexSadge2:,en
46:47,| Hanni ハニ ☆, THE SKIRT IS SO CUTE,en
1:03:30,| (New member) Violeta Marva S, alban yoshi2 for 1 hours,en
26:28,| (Member (2 months)) Nanjiro Nanaya, :_MillieSweat::_MillieSweat::_MillieSweat:,en
1:46:31,| Sinxcz, :baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
2:40:47,| •°Crazy rebelle°• 2.0, Yeah :clapping_hands::clapping_hands:,en
4:52:09,| lee, :purple_heart::dizzy::purple_heart::dizzy::purple_heart::dizzy::purple_heart::dizzy:,en
27:55,| Medy, :blue_heart::orange_heart::blue_heart::orange_heart::blue_heart::orange_heart::blue_heart::orange_heart:,en
3:55:01,| Shawn, :purple_heart::purple_heart::purple_heart::purple_heart:,en
4:47,| Lu, Happy birthday:balloon::party_popper::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
20:18,| Mazzy, LMAOOO MILLIE U ARE THE WINNER!! WOOOO,en
1:03:26,| lavender cupid, Scarle is breaking down,en
27:08,| Gianna, it look like a Pokémon player custom,en
4:39,| ThieFe, CUTE,en
56:29,| (Member (2 months)) yesul, wilson:_YuQLOL::_YuQLOL::_YuQLOL:,en
15:55,| (Member (2 months)) haru, still powerful song,en
13:34,| Alison Mills, The hair looks goooood,en
1:23:34,| (New member) sheonami, :_ReimuLight::baguette_bread:,en
1:25:14,| jvyvnr_, Zali's laugh:loudly_crying_face::loudly_crying_face::loudly_crying_face:,en
5:22:59,| (Member (2 months)) mewo /ᐠ - ˕ -マ, it's 9:30 am for me.. : D,en
3:02:41,| (Member (2 months)) angelos79, whos up 4 another joke?,en
1:15:57,| (Member (1 month)) みづき, :_ikecry::_ikecry::_ikecry:,en
26:16,| Shirley, :baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
1:39:50,| (Member (2 months)) sky-flakeu, :_verLaugh::_verLaugh:,en
41:12,| Nightmare_Taco, HOLD IT DOWNNNNNNN AAAAAAAAAA,en
11:50,| YAGI KO, :elbowcough::elbowcough::elbowcough:,en
54:13,| Scarlett, :clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,en
1:14:50,| 🦁Lucat🐱, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
41:02,| akane san, It took me about two seconds to realize that the vox was in the quilt:smiling_face_with_hearts:,en
21:23,| lanah, :baguette_bread:,en
1:28:05,| (New member) tsukimoon, byeeeeeee:_UkiHeart::_UkiHeart::_UkiHeart:,en
17:29,| jezreel, u are doing really good :loudly_crying_face:🫶🏻 ,en
41:00,| 狗拿_浩子, :flushed_face:emoji,en
1:53:18,| (Member (1 month)) Caroline, I already bought it,en
1:10:42,| (New member) riritaro, THAT WAS SO OMG,en
2:37:23,| (Member (2 months)) Diana, same i thought so too,en
1:13:25,| Lysssaaaa, He’s is definitely great at taking the pain away,en
47:24,| Tavi Says, dang started already I needa catch up,en
59:19,| molotochi, :crown::crown::crown::crown::crown:,en
57:33,| (Member (2 months)) Cammy, :_TSKR::_TSKR::_TSKR::_TSKR::_TSKR::_TSKR::_TSKR::_TSKR::_TSKR::_TSKR::_TSKR::_TSKR:,en
1:51:57,| Masato, omg i'm done reviewing i can finally sleep thank you milord gnight kindred <33,en
24:28,| (Member (1 month)) 新鮮_Fresh, That’s crazy indeed:rolling_on_the_floor_laughing:,en
1:54:37,| (New member) Andrea Arreola, thank you boss,en
1:42:46,| (Member (2 months)) sundae, :_Shu5Head::_Shu5Head:,en
3:57:55,| blacksiopao, the early restart was a good play,en
15:03,| (New member) Kage 🐧🍌, :blue_heart::blue_heart::blue_heart:,en
17:13,| Izzy_friendzy, wait is sis Millie gonna stay in that position for the rest of the stream,en
1:28:23,| Dickson Li, :orange_heart::orange_heart::orange_heart::orange_heart:,en
2:15:58,| (New member) jo' s archive, IT WAS FUM,en
1:06:04,| Dukk, This is the wrong platform for that sort of ASMR Finana,en
2:49,| Haruko, Hi Doppio and Shu!,en
3:51:22,| Lizzinsane, Face the ohter way,en
3:33:21,| (New member) Dynamite, vanta went to the bathroom,en
29:32,| Vellichor, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
28:48,| 虾, CAPE,en
1:27:38,| Danuki, :clapping_hands::clapping_hands::clapping_hands:,en
56:50,| Medy, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
27:07,| Yinal, oh lord ,en
1:25:07,| (New member) Prodigal, :_TSKR::_TSKR::_TSKR::_TSKR:,en
2:51:30,| (New member) jane , thank you that was so fun ueeeee,en
17:28,| Nanjiro Nanaya, :red_heart::fire::red_heart::fire::red_heart::fire:,en
3:27,| Kuro.Yoimi<3, YEAHHHH AMAZIMGG!!!!:purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
2:08:25,| Trisha | @trishayaaah, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
-0:12,| wattle_, hugs to chat :people_hugging::people_hugging:,en
23:18,| 日尧, daddy i love u:red_heart::red_heart::red_heart:,en
50:49,| amoosed, THEY'RE ALL SO KYOOT,en
14:11,| (Member (1 month)) Daniel Ybarra, The heart eyes!,en
50:23,| (New member) satsuki, :_sonnyLight::_sonnyLove::_sonnyLight:,en
46:31,| Arinya Zaina, CLAP CLAP CLAP,en
3:23:30,| Leia♦️☕️, :purple_heart::penguin::orange_heart::penguin::purple_heart::penguin::orange_heart::penguin:,en
14:38,| (New member) poulp, :_sonnyLight::_sonnyNegi::_sonnyLight::_sonnyNegi:,en
2:04:55,| (New member) Danxx, wilsonn,en
39:27,| 龍燁RyuHime, :elbowcough::elbowcough::elbowcough:,en
26:55,| Просто я Кира, :blue_heart::blue_heart::blue_heart::blue_heart:,en
14:47,| pastapasta, CLARKKKKKK,en
2:06:59,| Hamma, :folded_hands: Reimu's Back :folded_hands:,en
1:10:23,| Strange Rice, :red_heart::red_heart::red_heart:,en
51:38,| (New member) saala, :_sonnyLight::_sonnyLight::_sonnyLight:,en
12:03,| Tania Chang, TAKE UR TIME ,en
45:40,| Nemusagi Ch., Thankyou millie's Mama,en
1:18:39,| (New member) LuLuBook, :_ReimuCry::_ReimuCry::_ReimuCry:,en
9:45,| (Member (6 months)) Muffin 💕, Its us :eyes:,en
39:24,| Pico, :folded_hands:reimus thighs:folded_hands:,en
2:00:16,| Hazinger Z / はじんがーゼット, they all look nice but the red color is much appreciated,en
1:13:23,| Jay Bum 💋🔪, THIS IS LIKE TIME SKIPPED PETRA ,en
1:06:18,| Kayla , ahhhh my heartt,en
1:04:17,| (Member (2 months)) DigitalVince, :_Laugh::_Laugh::_Laugh::_Laugh:,en
1:03:26,| Mauricio Aguilar, THE WHAT,en
20:59,| (New member) Tsuki_MoonLoaf ☆彡, :baguette_bread::baguette_bread::baguette_bread:,en
2:37:55,| Chiyeol, Is it just rice? there's no villion seasoning in that rice?,en
39:14,| littleashcloud, :baguette_bread::baguette_bread::baguette_bread:,en
2:39,| (New member) ひめ,  :microphone:(^o^)7:birthday_cake:,en
1:46:15,| Rin, TSKRRRRR THANK YOU MILORDDD,en
2:55:08,| kotatsu, :purple_heart::yellow_heart::purple_heart::yellow_heart:,en
50:35,| anne, :blue_heart::blue_heart::blue_heart:,en
1:38:14,| (New member) Prodigal, IKE LEZGOOOO,en
2:19:21,| Brandermau, Thanks Finance,en
3:29:33,| Corak the Mysterious, I don't think this is it,en
46:35,| 安炅, 今天我耳朵要爽死了:hot_face::hot_face:,en
50:45,| Akira Kurusu, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
46:46,| Floopflicks, your hard work paid off!!!,en
30:37,| em, :purple_heart::purple_heart::purple_heart::purple_heart:,en
1:01:26,| Poop, Hi im at work lol,en
21:53,| daki, IM CRYING ,en
2:02:38,| (New member) •SAYAKA•, CLAWMARK,en
1:34:49,| Ἄννα 🦋[ ʚIt's ANNAɞ ], omg :loudly_crying_face::loudly_crying_face::loudly_crying_face:,en
31:43,| 沂彤Misa, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
9:35,| raesthetichelly🥽, Chat naurrr LMAO,en
1:02:50,| (New member) OKAYkatieOKAY, you should do a nsfw stream in the future!,en
5:52:20,| (Member (1 month)) Goose, quick pull out the french version,en
3:30:34,| sarah_tk, Encoreee,en
3:19,| 18古芯瑜, :orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:,en
4:13:15,| SilverLilly, get up and move around for a minute,en
5:00,| Hermione Palmer," I play D&D ALSO MILORD, SO GOOD",en
1:07:12,| Amanda Hodgins," I swear to god, be nice, boys",en
2:25:16,| Azehara Ch, muted?,en
43:40,| Ooi Ah hoon, :elbowcough::virtualhug:,en
39:18,| (New member) Zerobracy, :_sonnyLight::_sonnyLight::_sonnyLight:,en
10:15,| Hakaokun, so cuteee,en
45:40,| Gingerbread, :baguette_bread::loudly_crying_face::blue_heart::loudly_crying_face::blue_heart::baguette_bread:,en
0:02,| (New member) Hurricane悯悯, morning everyone:_UkiHeart:,en
25:36,| Sereniti, :purple_heart::purple_heart::purple_heart:,en
44:33,| Sally 伶, :grinning_face_with_big_eyes::grinning_face_with_big_eyes::grinning_face_with_big_eyes:,en
2:46:46,| みっき🐑Mikki Ta-chan, :baguette_bread::baguette_bread::baguette_bread:,en
1:41:14,| (Member (2 months)) ★ lily, CUTE,en
2:08:40,| Sxyler Sketches, Yay horror game!! ,en
33:50,| Murasaki, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
1:01:10,| riceball, ( ๑॔˃ ॢ‧̫˂)ॢ♡̷ good luck everyone who’s studying fight!! ,en
4:59:00,| (Member (2 months)) simp tempura天婦羅, you dont need to do all the bodies,en
41:49,| Falis Laling, :yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
18:30,| Ice water, :washhands::washhands::washhands::washhands::washhands::elbowcough:,en
5:38:02,| Hexfan, that's cool,en
2:07:08,| (New member) nics, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
22:31,| locke, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
2:33:42,| (New member) Mari, :_MariLight2::_MariLight::_MariLight2::_MariLight::_MariLight2::_MariLight::_MariLight2:,en
58:04,| nori, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
20:13,| (New member) LanieBug, :baguette_bread::baguette_bread::baguette_bread:,en
2:57,| Xin _, :elbowcough::elbowcough::elbowcough:,en
42:38,| にじいろのすみ, you got thisss,en
23:12,| (Member (6 months)) Nobreza, :_finanaBlush::_finanaBlush::_finanaBlush:,en
35:05,| (New member) cinnapiss (Glen 🌯), howdy mama!!! :purple_heart:,en
1:03:38,| (Member (1 month)) syss, pet my cat:_renNANI:,en
21:29,| Gura-san , CUTEEEEEE,en
55:19,"| (Moderator, New member) Angel", :clapping_hands::clapping_hands::clapping_hands:,en
4:59,| Alex Jacobson, :money_mouth_face:,en
2:05:11,| Whisperers, Simple tasks made complicated,en
38:02,| Lesley, :baguette_bread::baguette_bread::baguette_bread:,en
1:19:30,| Kendy, HES SO CUTE IM CANT :loudly_crying_face:,en
16:44,| doris, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
1:46:36,| DuskFadedToDawn, :purple_heart::purple_heart::purple_heart:,en
52:38,| (New member) Ada the Fujosheep🌸ｴｲﾀﾞ, Can we have some too ?,en
3:02:57,| Noir Zero /ノイル ゼロ , :red_heart: :purple_heart::red_heart: :purple_heart:,en
29:53,| Lucidus, The full name-,en
58:21,| Kikkyouu, smug face?,en
15:46,| milkmold 🧡, PIRATE THEME IS SO CUTE,en
24:19,| Allysa Nd, :yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
2:04:21,| qhuton, lmaooo Millie rejected again,en
42:11,| Baal, no thank you,en
13:58,| 栗, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
1:07:23,| (New member) Zen.🌸, :_MiCry::_MiCry:,en
34:43,| yaowen, longhairsemi,en
43:56,| xlottyx, sonny and luca are trending on twitter lmaooo,en
3:48:27,| 홍시 HongSi, :purple_heart::blue_heart::yellow_heart:,en
31:17,| (New member) Noirlyn 【Noween】Small Guy , :baguette_bread::baguette_bread::baguette_bread:,en
55:31,| めろめろぱんち, I wanna see more hand cameras〜:pleading_face:,en
2:36:17,| ching123OOO, :baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
57:10,| (Member (1 month)) Akimochii, HELP MY STOMACH GROWLED TOOO:loudly_crying_face::loudly_crying_face::loudly_crying_face:,en
1:55:52,| iLunatic , Download the music first,en
4:07,| Keren, IM A BIT LATE BUT HI LOVE YOU,en
38:46,| (Member (6 months)) Common Kuma, :pleading_face:Thanks Aia,en
12:33,| Jei Ri𖡶, :purple_heart::blue_heart::purple_heart::purple_heart::blue_heart::purple_heart::blue_heart::purple_heart:,en
1:03:45,| H-Heatherr☁️💠, Even switch on my night lamp,en
40:56,| Maria Roby Rose Garcia, :flushed_face::flushed_face::flushed_face:,en
32:40,| TheWhiteMamba3000, Like a band uniform ,en
34:49,| Reichi, :elbowcough::elbowcough::elbowcough:,en
2:00:23,| llkyao, STUCK IN THE ABYSSSSSSS,en
3:38:07,| (Member (1 month)) MSY, :_viviReach::_viviReach::_viviReach:,en
5:21,| (Member (2 months)) lin KITTY, :_YuQHeart::_YuQHeart::_YuQHeart:,en
38:51,| Meowsical, the music aaaa,en
53:05,| Fishyyyyyyy, LMAO:yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
8:42,| Ezlo The Wizard, :baguette_bread::baguette_bread::baguette_bread:,en
35:42,| Lililac, im in pain,en
10:26,| (New member) Jay, :_sonnyLight::_sonnyLight::_sonnyLight:,en
55:29,| MIroko," Vox, you are the best",en
1:28:12,| OiFelix, AIA TEACHIN VIET WOOOO,en
45:40,| (Member (2 months)) leena, TRUE FULGUR,en
1:34:16,| (New member) holla at erica," new comers, please read the rules thank uuu",en
1:00:10,| KuroiTenshi , CUUUUUTE,en
4:50:23,| (Member (2 months)) sonya eepy ninja🥀, we lost them,en
5:15:51,| Dana, ty for stream!! :blue_heart::yellow_heart::purple_heart:,en
52:46,| 旺太郎, ア〜〜:smiling_face_with_halo::smiling_face_with_halo::smiling_face_with_halo:助かる〜〜〜,en
6:09,| (Member (6 months)) 十手Jitte, かわいい:_butaThorny::_butaThorny::_butaThorny:,en
11:40,| Ruiz_Adler, You should probably try doing asmr whispers confessions- like secrets from anonymous people and sharing it,en
1:15:30,| una!, :blue_heart::blue_heart::blue_heart::blue_heart::loudly_crying_face:,en
31:45,| (New member) Lesley, so cute:orange_heart::orange_heart::orange_heart:,en
9:41,| Maid, what if youre allergic??,en
45:25,| (New member) vooヴ, I could eat even the plate,en
4:43:11,| Pippo, :purple_heart::dizzy::purple_heart::dizzy::purple_heart::dizzy::purple_heart::dizzy::purple_heart::dizzy:,en
4:38:45,| Leonray✨✨, You can do this !,en
46:22,| (New member) Makhloompa, :_ReimuShy::_ReimuShy: so bouncy...,en
1:06:35,| Laura Moura, :camera_with_flash::camera_with_flash::camera_with_flash::camera_with_flash::camera_with_flash::camera_with_flash::camera_with_flash:,en
2:19:05,| (New member) Ani, Welcome back fuchan,en
20:58,| くーまー[ku-ma-], :purple_heart::blue_heart::purple_heart::blue_heart:,en
1:26:57,| Jackette, thesungoesachoo yeah im writing an essay rn :^),en
4:36:41,| ƒei, :purple_heart::dizzy::purple_heart::dizzy::purple_heart::dizzy::purple_heart::dizzy::purple_heart::dizzy:,en
1:00:59,| (Member (1 month)) hyouka, :_MillieHeart::_MillieHeart::_MillieHeart:,en
2:10:43,| (Member (6 months)) Nhi, REALLY JUST TOOK THAT….,en
23:56,| TMK, :purple_heart::purple_heart::purple_heart::orange_heart::orange_heart::orange_heart:,en
1:06:35,| (New member) •SAYAKA•, :rainbow::rainbow::rainbow::rainbow::rainbow::rainbow:,en
2:00:37,| (Member (1 month)) chuiii Liao, I'm sweating???,en
2:19:35,| (New member) Kai1nferno, :_finanaBlush:,en
1:44,| Sora Shiro, quite a showcase for the copium people,en
1:07:21,| (New member) Honey🌸Lavender, IM GONE IM SIMPLY GONE :weary_face:,en
4:41:07,| (New member) cozycloudberry, :_YuQHeart::_YuQHeart:,en
